session_id,arrival_time,departure_time,battery_capacity_kwh,soc_start,soc_target,energy_needed_kwh,charger_power_kw
S2030,2023-03-16 11:00:00,2023-03-17 06:00:00,40,0.645,0.896,10.026,3.7
S2031,2023-03-16 23:00:00,2023-03-17 08:00:00,82,0.531,0.864,27.314,7.4
S2032,2023-03-16 21:00:00,2023-03-17 09:00:00,40,0.589,0.819,9.223,3.7
S2033,2023-03-16 17:00:00,2023-03-17 07:00:00,60,0.29,0.753,27.746,11.0
S2034,2023-03-16 16:00:00,2023-03-17 05:00:00,50,0.627,0.941,15.697,11.0
S2035,2023-03-16 15:00:00,2023-03-17 07:00:00,82,0.291,0.665,30.682,3.7
S2036,2023-03-16 18:00:00,2023-03-17 07:00:00,50,0.649,0.943,14.678,3.7
S2037,2023-03-16 20:00:00,2023-03-17 07:00:00,75,0.408,0.62,15.89,7.4
S2038,2023-03-16 17:00:00,2023-03-17 09:00:00,60,0.518,0.672,9.262,3.7
S2039,2023-03-16 17:00:00,2023-03-17 06:00:00,40,0.569,0.828,10.344,11.0
S2040,2023-03-16 19:00:00,2023-03-17 07:00:00,50,0.198,0.605,20.361,7.4
S2041,2023-03-17 19:00:00,2023-03-18 08:00:00,82,0.233,0.608,30.745,3.7
S2042,2023-03-17 17:00:00,2023-03-18 06:00:00,82,0.449,0.663,17.485,11.0
S2043,2023-03-17 14:00:00,2023-03-18 05:00:00,75,0.49,0.78,21.75,7.4
S2044,2023-03-17 20:00:00,2023-03-18 08:00:00,60,0.327,0.568,14.466,11.0
S2045,2023-03-17 20:00:00,2023-03-18 08:00:00,75,0.335,0.845,38.291,3.7
S2046,2023-03-17 13:00:00,2023-03-18 09:00:00,82,0.315,0.84,43.034,7.4
S2047,2023-03-17 20:00:00,2023-03-18 08:00:00,60,0.325,0.788,27.803,11.0
S2048,2023-03-17 20:00:00,2023-03-18 07:00:00,60,0.279,0.591,18.709,3.7
S2049,2023-03-17 16:00:00,2023-03-18 06:00:00,82,0.428,0.879,36.951,7.4
S2050,2023-03-17 17:00:00,2023-03-18 07:00:00,40,0.325,0.948,24.903,11.0
S2051,2023-03-17 16:00:00,2023-03-18 06:00:00,60,0.271,0.661,23.391,7.4
S2052,2023-03-17 17:00:00,2023-03-18 08:00:00,75,0.512,0.924,30.902,3.7
S2053,2023-03-17 19:00:00,2023-03-18 05:00:00,60,0.309,0.859,32.981,11.0
S2054,2023-03-17 19:00:00,2023-03-18 05:00:00,50,0.629,0.857,11.427,7.4
S2055,2023-03-17 15:00:00,2023-03-18 08:00:00,75,0.604,0.913,23.208,7.4
S2056,2023-03-17 20:00:00,2023-03-18 05:00:00,82,0.386,0.801,34.041,3.7
S2057,2023-03-17 20:00:00,2023-03-18 06:00:00,82,0.481,0.807,26.729,11.0
S2058,2023-03-17 19:00:00,2023-03-18 06:00:00,75,0.238,0.693,34.126,3.7
S2059,2023-03-17 21:00:00,2023-03-18 06:00:00,75,0.155,0.739,43.776,11.0
S2060,2023-03-17 22:00:00,2023-03-18 06:00:00,82,0.423,0.72,24.393,7.4
S2061,2023-03-17 18:00:00,2023-03-18 07:00:00,82,0.154,0.57,34.144,3.7
S2062,2023-03-17 21:00:00,2023-03-18 06:00:00,40,0.264,0.737,18.942,11.0
S2063,2023-03-17 16:00:00,2023-03-18 07:00:00,40,0.353,0.769,16.629,11.0
S2064,2023-03-17 20:00:00,2023-03-18 08:00:00,60,0.226,0.867,38.451,7.4
S2065,2023-03-17 17:00:00,2023-03-18 06:00:00,60,0.354,0.82,27.964,11.0
S2066,2023-03-17 20:00:00,2023-03-18 06:00:00,60,0.246,0.733,29.183,3.7
S2067,2023-03-17 19:00:00,2023-03-18 06:00:00,40,0.21,0.615,16.229,7.4
S2068,2023-03-17 18:00:00,2023-03-18 07:00:00,40,0.327,0.828,20.024,11.0
S2069,2023-03-17 15:00:00,2023-03-18 08:00:00,50,0.612,0.836,11.196,7.4
S2070,2023-03-17 12:00:00,2023-03-18 08:00:00,75,0.34,0.911,42.817,11.0
S2071,2023-03-17 17:00:00,2023-03-18 06:00:00,82,0.347,0.721,30.656,3.7
S2072,2023-03-17 18:00:00,2023-03-18 08:00:00,75,0.61,0.781,12.762,3.7
S2073,2023-03-17 20:00:00,2023-03-18 03:00:00,60,0.207,0.578,22.269,11.0
S2074,2023-03-17 23:00:00,2023-03-18 08:00:00,60,0.312,0.674,21.72,7.4
S2075,2023-03-17 18:00:00,2023-03-18 06:00:00,82,0.217,0.878,54.199,3.7
S2076,2023-03-18 18:00:00,2023-03-19 11:00:00,75,0.632,0.93,22.311,3.7
S2077,2023-03-18 19:00:00,2023-03-19 07:00:00,75,0.347,0.673,24.416,3.7
S2078,2023-03-18 19:00:00,2023-03-19 10:00:00,75,0.334,0.904,42.736,3.7
S2079,2023-03-18 17:00:00,2023-03-19 09:00:00,82,0.188,0.934,61.188,3.7
S2080,2023-03-18 14:00:00,2023-03-19 08:00:00,40,0.329,0.766,17.446,7.4
S2081,2023-03-18 16:00:00,2023-03-19 09:00:00,75,0.365,0.609,18.326,11.0
S2082,2023-03-18 14:00:00,2023-03-19 11:00:00,40,0.241,0.725,19.36,7.4
S2083,2023-03-18 14:00:00,2023-03-19 10:00:00,75,0.519,0.804,21.342,11.0
S2084,2023-03-18 15:00:00,2023-03-19 08:00:00,40,0.585,0.739,6.157,7.4
S2085,2023-03-18 18:00:00,2023-03-19 11:00:00,40,0.269,0.626,14.285,7.4
S2086,2023-03-18 17:00:00,2023-03-19 13:00:00,82,0.428,0.925,40.783,3.7
S2087,2023-03-18 14:00:00,2023-03-19 07:00:00,40,0.439,0.654,8.582,7.4
S2088,2023-03-18 16:00:00,2023-03-19 12:00:00,82,0.523,0.731,17.028,3.7
S2089,2023-03-18 17:00:00,2023-03-19 09:00:00,40,0.388,0.658,10.798,11.0
S2090,2023-03-18 17:00:00,2023-03-19 09:00:00,82,0.536,0.909,30.563,11.0
S2091,2023-03-18 20:00:00,2023-03-19 11:00:00,40,0.354,0.787,17.319,7.4
S2092,2023-03-18 19:00:00,2023-03-19 09:00:00,82,0.426,0.652,18.489,7.4
S2093,2023-03-18 17:00:00,2023-03-19 09:00:00,82,0.572,0.876,24.885,7.4
S2094,2023-03-18 17:00:00,2023-03-19 09:00:00,75,0.617,0.794,13.275,7.4
S2095,2023-03-19 14:00:00,2023-03-20 10:00:00,82,0.595,0.832,19.469,3.7
S2096,2023-03-19 14:00:00,2023-03-20 10:00:00,75,0.596,0.923,24.548,7.4
S2097,2023-03-19 20:00:00,2023-03-20 10:00:00,82,0.484,0.839,29.148,3.7
S2098,2023-03-19 20:00:00,2023-03-20 08:00:00,40,0.182,0.888,28.261,3.7
S2099,2023-03-19 10:00:00,2023-03-20 09:00:00,82,0.384,0.823,35.982,7.4
S2100,2023-03-19 15:00:00,2023-03-20 07:00:00,60,0.325,0.857,31.96,3.7
S2101,2023-03-19 13:00:00,2023-03-20 09:00:00,82,0.644,0.947,24.868,3.7
S2102,2023-03-19 16:00:00,2023-03-20 08:00:00,75,0.171,0.702,39.824,3.7
S2103,2023-03-19 15:00:00,2023-03-20 08:00:00,60,0.247,0.563,18.962,11.0
S2104,2023-03-19 12:00:00,2023-03-20 09:00:00,75,0.553,0.793,17.967,11.0
S2105,2023-03-19 18:00:00,2023-03-20 10:00:00,82,0.532,0.845,25.689,7.4
S2106,2023-03-19 17:00:00,2023-03-20 05:00:00,50,0.455,0.885,21.465,7.4
S2107,2023-03-19 09:00:00,2023-03-20 09:00:00,40,0.368,0.609,9.662,3.7
S2108,2023-03-19 17:00:00,2023-03-20 09:00:00,50,0.318,0.596,13.909,3.7
S2109,2023-03-19 15:00:00,2023-03-20 09:00:00,82,0.42,0.84,34.434,7.4
S2110,2023-03-19 18:00:00,2023-03-20 09:00:00,82,0.366,0.836,38.497,3.7
S2111,2023-03-19 17:00:00,2023-03-20 10:00:00,82,0.516,0.897,31.214,3.7
S2112,2023-03-19 19:00:00,2023-03-20 11:00:00,75,0.633,0.846,15.973,11.0
S2113,2023-03-19 19:00:00,2023-03-20 07:00:00,40,0.366,0.826,18.383,7.4
S2114,2023-03-19 14:00:00,2023-03-20 07:00:00,60,0.315,0.901,35.154,7.4
S2115,2023-03-19 16:00:00,2023-03-20 08:00:00,60,0.206,0.576,22.189,11.0
S2116,2023-03-19 12:00:00,2023-03-20 12:00:00,82,0.334,0.818,39.708,3.7
S2117,2023-03-19 22:00:00,2023-03-20 08:00:00,82,0.219,0.938,58.958,7.4
S2118,2023-03-19 17:00:00,2023-03-20 10:00:00,50,0.479,0.743,13.189,3.7
S2119,2023-03-19 18:00:00,2023-03-20 06:00:00,75,0.247,0.696,33.666,3.7
S2120,2023-03-19 21:00:00,2023-03-20 09:00:00,50,0.437,0.837,20.01,3.7
S2121,2023-03-19 17:00:00,2023-03-20 07:00:00,40,0.197,0.71,20.526,11.0
S2122,2023-03-19 20:00:00,2023-03-20 09:00:00,40,0.542,0.751,8.352,7.4
S2123,2023-03-19 13:00:00,2023-03-20 10:00:00,82,0.3,0.617,25.969,3.7
S2124,2023-03-19 13:00:00,2023-03-20 09:00:00,82,0.198,0.666,38.355,11.0
S2125,2023-03-19 14:00:00,2023-03-20 11:00:00,75,0.21,0.635,31.853,3.7
S2126,2023-03-19 15:00:00,2023-03-20 10:00:00,50,0.581,0.836,12.744,3.7
S2127,2023-03-19 17:00:00,2023-03-20 12:00:00,82,0.301,0.582,23.066,3.7
S2128,2023-03-20 22:00:00,2023-03-21 07:00:00,75,0.625,0.925,22.536,7.4
S2129,2023-03-20 17:00:00,2023-03-21 05:00:00,82,0.536,0.744,17.035,11.0
S2130,2023-03-20 16:00:00,2023-03-21 08:00:00,60,0.272,0.846,34.423,7.4
S2131,2023-03-20 18:00:00,2023-03-21 06:00:00,40,0.426,0.593,6.7,11.0
S2132,2023-03-20 14:00:00,2023-03-21 08:00:00,40,0.427,0.626,7.983,11.0
S2133,2023-03-20 20:00:00,2023-03-21 07:00:00,50,0.18,0.933,37.671,11.0
S2134,2023-03-20 20:00:00,2023-03-21 10:00:00,50,0.244,0.618,18.726,7.4
S2135,2023-03-20 17:00:00,2023-03-21 07:00:00,50,0.402,0.841,21.973,7.4
S2136,2023-03-20 16:00:00,2023-03-21 09:00:00,50,0.58,0.833,12.659,3.7
S2137,2023-03-20 16:00:00,2023-03-21 08:00:00,60,0.496,0.883,23.212,3.7
S2138,2023-03-20 20:00:00,2023-03-21 06:00:00,75,0.193,0.676,36.216,3.7
S2139,2023-03-20 18:00:00,2023-03-21 09:00:00,40,0.522,0.786,10.54,3.7
S2140,2023-03-20 17:00:00,2023-03-21 05:00:00,82,0.456,0.767,25.488,11.0
S2141,2023-03-20 19:00:00,2023-03-21 07:00:00,40,0.165,0.67,20.203,11.0
S2142,2023-03-20 19:00:00,2023-03-21 07:00:00,82,0.319,0.734,34.051,11.0
S2143,2023-03-20 16:00:00,2023-03-21 08:00:00,82,0.228,0.601,30.615,3.7
S2144,2023-03-20 18:00:00,2023-03-21 10:00:00,40,0.203,0.679,19.062,3.7
S2145,2023-03-20 19:00:00,2023-03-21 06:00:00,50,0.227,0.574,17.341,3.7
S2146,2023-03-20 20:00:00,2023-03-21 09:00:00,75,0.387,0.672,21.414,7.4
S2147,2023-03-20 20:00:00,2023-03-21 06:00:00,60,0.474,0.643,10.141,3.7
S2148,2023-03-20 19:00:00,2023-03-21 06:00:00,50,0.339,0.855,25.782,3.7
S2149,2023-03-20 18:00:00,2023-03-21 04:00:00,50,0.611,0.862,12.577,7.4
S2150,2023-03-21 14:00:00,2023-03-22 05:00:00,50,0.435,0.721,14.344,11.0
S2151,2023-03-21 19:00:00,2023-03-22 09:00:00,60,0.304,0.699,23.71,11.0
S2152,2023-03-21 17:00:00,2023-03-22 11:00:00,75,0.192,0.872,51.0,3.7
S2153,2023-03-21 18:00:00,2023-03-22 07:00:00,75,0.504,0.939,32.593,3.7
S2154,2023-03-21 20:00:00,2023-03-22 09:00:00,75,0.26,0.708,33.561,3.7
S2155,2023-03-21 16:00:00,2023-03-22 07:00:00,40,0.217,0.926,28.39,7.4
S2156,2023-03-21 18:00:00,2023-03-22 05:00:00,82,0.52,0.673,12.524,11.0
S2157,2023-03-21 18:00:00,2023-03-22 06:00:00,50,0.539,0.8,13.052,11.0
S2158,2023-03-21 19:00:00,2023-03-22 05:00:00,40,0.312,0.91,23.928,11.0
S2159,2023-03-21 15:00:00,2023-03-22 07:00:00,82,0.166,0.561,32.405,3.7
S2160,2023-03-21 20:00:00,2023-03-22 08:00:00,82,0.243,0.64,32.601,11.0
S2161,2023-03-21 18:00:00,2023-03-22 08:00:00,50,0.214,0.872,32.911,3.7
S2162,2023-03-21 17:00:00,2023-03-22 06:00:00,60,0.61,0.944,20.045,3.7
S2163,2023-03-21 15:00:00,2023-03-22 06:00:00,50,0.615,0.876,13.062,3.7
S2164,2023-03-21 20:00:00,2023-03-22 07:00:00,40,0.433,0.679,9.844,7.4
S2165,2023-03-21 12:00:00,2023-03-22 04:00:00,60,0.647,0.898,15.037,11.0
S2166,2023-03-21 16:00:00,2023-03-22 06:00:00,75,0.591,0.772,13.567,3.7
S2167,2023-03-21 16:00:00,2023-03-22 06:00:00,50,0.595,0.948,17.662,7.4
S2168,2023-03-21 18:00:00,2023-03-22 07:00:00,60,0.559,0.888,19.775,3.7
S2169,2023-03-21 17:00:00,2023-03-22 05:00:00,75,0.42,0.603,13.766,3.7
S2170,2023-03-21 18:00:00,2023-03-22 05:00:00,50,0.603,0.915,15.585,11.0
S2171,2023-03-21 17:00:00,2023-03-22 05:00:00,40,0.574,0.828,10.16,11.0
S2172,2023-03-21 18:00:00,2023-03-22 07:00:00,60,0.479,0.891,24.704,3.7
S2173,2023-03-21 23:00:00,2023-03-22 07:00:00,40,0.64,0.813,6.929,11.0
S2174,2023-03-21 21:00:00,2023-03-22 06:00:00,75,0.559,0.947,29.068,7.4
S2175,2023-03-21 20:00:00,2023-03-22 07:00:00,40,0.399,0.796,15.883,7.4
S2176,2023-03-21 18:00:00,2023-03-22 07:00:00,82,0.175,0.903,59.671,3.7
S2177,2023-03-21 17:00:00,2023-03-22 07:00:00,60,0.606,0.864,15.49,7.4
S2178,2023-03-21 22:00:00,2023-03-22 08:00:00,75,0.54,0.857,23.8,11.0
S2179,2023-03-21 18:00:00,2023-03-22 09:00:00,60,0.568,0.802,14.016,3.7
S2180,2023-03-21 18:00:00,2023-03-22 10:00:00,40,0.583,0.869,11.429,7.4
S2181,2023-03-21 16:00:00,2023-03-22 08:00:00,82,0.401,0.785,31.514,3.7
S2182,2023-03-21 17:00:00,2023-03-22 06:00:00,82,0.574,0.791,17.769,3.7
S2183,2023-03-22 16:00:00,2023-03-23 08:00:00,75,0.34,0.692,26.357,11.0
S2184,2023-03-22 17:00:00,2023-03-23 06:00:00,75,0.299,0.844,40.874,11.0
S2185,2023-03-22 19:00:00,2023-03-23 07:00:00,40,0.258,0.863,24.192,3.7
S2186,2023-03-22 17:00:00,2023-03-23 06:00:00,50,0.201,0.807,30.294,11.0
S2187,2023-03-22 10:00:00,2023-03-23 07:00:00,40,0.415,0.92,20.2,7.4
S2188,2023-03-22 15:00:00,2023-03-23 08:00:00,82,0.537,0.846,25.362,11.0
S2189,2023-03-22 18:00:00,2023-03-23 08:00:00,50,0.454,0.82,18.294,7.4
S2190,2023-03-22 12:00:00,2023-03-23 03:00:00,75,0.516,0.698,13.603,11.0
S2191,2023-03-22 17:00:00,2023-03-23 08:00:00,50,0.305,0.849,27.195,7.4
S2192,2023-03-22 23:00:00,2023-03-23 07:00:00,50,0.575,0.906,16.526,11.0
S2193,2023-03-22 21:00:00,2023-03-23 06:00:00,75,0.165,0.697,39.927,7.4
S2194,2023-03-22 19:00:00,2023-03-23 06:00:00,82,0.628,0.912,23.241,11.0
S2195,2023-03-22 23:00:00,2023-03-23 05:00:00,75,0.53,0.842,23.394,11.0
S2196,2023-03-22 20:00:00,2023-03-23 03:00:00,60,0.453,0.717,15.833,7.4
S2197,2023-03-22 18:00:00,2023-03-23 07:00:00,50,0.302,0.814,25.613,7.4
S2198,2023-03-22 18:00:00,2023-03-23 05:00:00,82,0.531,0.8,21.986,11.0
S2199,2023-03-22 17:00:00,2023-03-23 08:00:00,60,0.459,0.64,10.873,3.7
S2200,2023-03-22 19:00:00,2023-03-23 07:00:00,60,0.503,0.856,21.192,3.7
S2201,2023-03-22 19:00:00,2023-03-23 08:00:00,82,0.151,0.772,50.912,11.0
S2202,2023-03-22 16:00:00,2023-03-23 09:00:00,75,0.501,0.664,12.262,11.0
S2203,2023-03-22 16:00:00,2023-03-23 08:00:00,82,0.634,0.86,18.591,3.7
S2204,2023-03-23 19:00:00,2023-03-24 06:00:00,82,0.224,0.691,,3.7
S2205,2023-03-23 18:00:00,2023-03-24 07:00:00,40,0.574,0.919,13.8,7.4
S2206,2023-03-23 22:00:00,2023-03-24 06:00:00,75,0.595,0.838,18.248,7.4
S2207,2023-03-23 18:00:00,2023-03-24 08:00:00,50,0.527,0.93,20.13,3.7
S2208,2023-03-23 15:00:00,2023-03-24 06:00:00,40,0.211,0.573,14.511,7.4
S2209,2023-03-23 16:00:00,2023-03-24 06:00:00,40,0.259,0.639,15.23,11.0
S2210,2023-03-23 22:00:00,2023-03-24 08:00:00,82,0.365,0.683,26.019,3.7
S2211,2023-03-23 17:00:00,2023-03-24 05:00:00,82,0.626,0.936,25.358,3.7
S2212,2023-03-23 16:00:00,2023-03-24 08:00:00,82,0.552,0.906,29.001,11.0
S2213,2023-03-23 17:00:00,2023-03-24 06:00:00,60,0.522,0.918,23.8,11.0
S2214,2023-03-23 18:00:00,2023-03-24 07:00:00,50,0.592,0.761,8.452,3.7
S2215,2023-03-23 18:00:00,2023-03-24 06:00:00,50,0.496,0.917,21.031,7.4
S2216,2023-03-23 16:00:00,2023-03-24 06:00:00,60,0.565,0.816,15.015,11.0
S2217,2023-03-23 19:00:00,2023-03-24 07:00:00,75,0.643,0.833,14.27,7.4
S2218,2023-03-23 23:00:00,2023-03-24 06:00:00,75,0.591,0.83,17.905,11.0
S2219,2023-03-23 17:00:00,2023-03-24 06:00:00,40,0.203,0.932,29.14,3.7
S2220,2023-03-23 20:00:00,2023-03-24 07:00:00,82,0.38,0.698,26.104,3.7
S2221,2023-03-23 19:00:00,2023-03-24 08:00:00,75,0.306,0.833,39.502,3.7
S2222,2023-03-23 18:00:00,2023-03-24 09:00:00,40,0.279,0.841,22.461,11.0
S2223,2023-03-24 23:00:00,2023-03-25 08:00:00,50,0.531,0.832,15.032,3.7
S2224,2023-03-24 18:00:00,2023-03-25 05:00:00,40,0.547,0.705,6.338,11.0
S2225,2023-03-24 14:00:00,2023-03-25 06:00:00,75,0.352,0.937,43.861,3.7
S2226,2023-03-24 16:00:00,2023-03-25 08:00:00,75,0.546,0.72,13.024,11.0
S2227,2023-03-24 13:00:00,2023-03-25 09:00:00,40,0.536,0.815,11.157,3.7
S2228,2023-03-24 22:00:00,2023-03-25 05:00:00,50,0.255,0.859,30.174,7.4
S2229,2023-03-24 21:00:00,2023-03-25 06:00:00,40,0.284,0.714,17.208,7.4
S2230,2023-03-24 18:00:00,2023-03-25 02:00:00,40,0.3,0.817,20.664,7.4
S2231,2023-03-24 16:00:00,2023-03-25 07:00:00,75,0.396,0.863,35.043,3.7
S2232,2023-03-24 17:00:00,2023-03-25 07:00:00,60,0.624,0.812,11.251,11.0
S2233,2023-03-24 14:00:00,2023-03-25 07:00:00,50,0.477,0.679,10.062,11.0
S2234,2023-03-24 21:00:00,2023-03-25 09:00:00,50,0.433,0.622,9.441,11.0
S2235,2023-03-24 19:00:00,2023-03-25 07:00:00,50,0.184,0.823,31.952,7.4
S2236,2023-03-24 15:00:00,2023-03-25 07:00:00,60,0.52,0.808,17.311,11.0
S2237,2023-03-24 19:00:00,2023-03-25 09:00:00,82,0.4,0.834,35.572,11.0
S2238,2023-03-24 19:00:00,2023-03-25 07:00:00,50,0.573,0.929,17.797,11.0
S2239,2023-03-24 16:00:00,2023-03-25 07:00:00,40,0.621,0.849,9.12,11.0
S2240,2023-03-24 19:00:00,2023-03-25 05:00:00,60,0.441,0.77,19.796,7.4
S2241,2023-03-24 15:00:00,2023-03-25 07:00:00,82,0.496,0.724,18.764,3.7
S2242,2023-03-24 21:00:00,2023-03-25 07:00:00,50,0.591,0.813,11.091,11.0
S2243,2023-03-24 21:00:00,2023-03-25 08:00:00,82,0.161,0.635,38.847,3.7
S2244,2023-03-24 18:00:00,2023-03-25 07:00:00,60,0.285,0.647,21.724,7.4
S2245,2023-03-24 21:00:00,2023-03-25 08:00:00,50,0.29,0.759,23.435,11.0
S2246,2023-03-24 15:00:00,2023-03-25 06:00:00,75,0.476,0.905,32.153,7.4
S2247,2023-03-24 16:00:00,2023-03-25 07:00:00,82,0.414,0.892,39.231,11.0
S2248,2023-03-24 19:00:00,2023-03-25 08:00:00,82,0.343,0.871,43.28,3.7
S2249,2023-03-24 18:00:00,2023-03-25 07:00:00,75,0.582,0.8,16.334,3.7
S2250,2023-03-25 17:00:00,2023-03-26 07:00:00,75,0.189,0.555,27.46,7.4
S2251,2023-03-25 16:00:00,2023-03-26 08:00:00,82,0.36,0.599,19.583,3.7
S2252,2023-03-25 16:00:00,2023-03-26 08:00:00,82,0.215,0.551,27.555,7.4
S2253,2023-03-25 16:00:00,2023-03-26 10:00:00,75,0.317,0.681,27.315,11.0
S2254,2023-03-25 13:00:00,2023-03-26 08:00:00,50,0.537,0.94,20.166,11.0
S2255,2023-03-25 17:00:00,2023-03-26 09:00:00,75,0.354,0.714,26.958,7.4
S2256,2023-03-25 18:00:00,2023-03-26 07:00:00,50,0.17,0.777,30.356,3.7
S2257,2023-03-25 17:00:00,2023-03-26 10:00:00,82,0.374,0.569,16.026,7.4
S2258,2023-03-25 14:00:00,2023-03-26 09:00:00,50,0.491,0.67,8.932,3.7
S2259,2023-03-25 10:00:00,2023-03-26 09:00:00,50,0.204,0.59,19.289,11.0
S2260,2023-03-25 13:00:00,2023-03-26 10:00:00,60,0.258,0.882,37.43,7.4
S2261,2023-03-25 16:00:00,2023-03-26 10:00:00,50,0.573,0.777,10.171,3.7
S2262,2023-03-25 15:00:00,2023-03-26 08:00:00,82,0.293,0.672,31.072,11.0
S2263,2023-03-25 17:00:00,2023-03-26 08:00:00,75,0.536,0.8,19.824,3.7
S2264,2023-03-25 15:00:00,2023-03-26 06:00:00,75,0.636,0.856,16.494,7.4
S2265,2023-03-25 16:00:00,2023-03-26 09:00:00,60,0.526,0.788,15.706,11.0
S2266,2023-03-25 12:00:00,2023-03-26 07:00:00,50,0.522,0.879,17.879,3.7
S2267,2023-03-25 19:00:00,2023-03-26 09:00:00,60,0.544,0.905,21.63,3.7
S2268,2023-03-25 18:00:00,2023-03-26 09:00:00,50,0.344,0.736,19.589,11.0
S2269,2023-03-25 18:00:00,2023-03-26 07:00:00,82,0.356,0.927,46.771,3.7
S2270,2023-03-25 12:00:00,2023-03-26 10:00:00,50,0.606,0.927,16.064,7.4
S2271,2023-03-25 16:00:00,2023-03-26 10:00:00,75,0.213,0.626,30.954,7.4
S2272,2023-03-25 16:00:00,2023-03-26 10:00:00,75,0.611,0.86,18.643,7.4
S2273,2023-03-25 17:00:00,2023-03-26 12:00:00,60,0.568,0.761,11.565,11.0
S2274,2023-03-26 15:00:00,2023-03-27 09:00:00,60,0.427,0.623,11.739,11.0
S2275,2023-03-26 15:00:00,2023-03-27 08:00:00,75,0.342,0.578,17.681,7.4
S2276,2023-03-26 13:00:00,2023-03-27 10:00:00,82,0.508,0.792,23.288,3.7
S2277,2023-03-26 17:00:00,2023-03-27 12:00:00,60,0.598,0.825,13.671,7.4
S2278,2023-03-26 18:00:00,2023-03-27 10:00:00,82,0.245,0.821,47.211,3.7
S2279,2023-03-26 20:00:00,2023-03-27 10:00:00,82,0.473,0.807,27.415,7.4
S2280,2023-03-26 15:00:00,2023-03-27 08:00:00,50,0.235,0.559,16.189,11.0
S2281,2023-03-26 18:00:00,2023-03-27 10:00:00,60,0.627,0.947,19.253,11.0
S2282,2023-03-26 20:00:00,2023-03-27 10:00:00,82,0.375,0.875,40.988,11.0
S2283,2023-03-26 19:00:00,2023-03-27 07:00:00,50,0.353,0.566,10.654,3.7
S2284,2023-03-26 14:00:00,2023-03-27 08:00:00,60,0.248,0.932,41.004,11.0
S2285,2023-03-26 18:00:00,2023-03-27 10:00:00,75,0.316,0.775,34.46,11.0
S2286,2023-03-26 23:00:00,2023-03-27 06:00:00,75,0.569,0.889,24.037,11.0
S2287,2023-03-26 18:00:00,2023-03-27 07:00:00,60,0.465,0.948,29.016,7.4
S2288,2023-03-26 16:00:00,2023-03-27 12:00:00,82,0.627,0.883,21.009,3.7
S2289,2023-03-26 14:00:00,2023-03-27 10:00:00,75,0.382,0.609,17.035,11.0
S2290,2023-03-26 15:00:00,2023-03-27 10:00:00,40,0.225,0.6,14.984,11.0
S2291,2023-03-26 18:00:00,2023-03-27 11:00:00,60,0.397,0.947,32.958,11.0
S2292,2023-03-26 18:00:00,2023-03-27 08:00:00,82,0.372,0.717,28.275,7.4
S2293,2023-03-26 12:00:00,2023-03-27 06:00:00,60,0.45,0.822,22.364,3.7
S2294,2023-03-26 18:00:00,2023-03-27 11:00:00,60,0.545,0.755,12.591,3.7
S2295,2023-03-26 16:00:00,2023-03-27 07:00:00,60,0.579,0.787,12.471,7.4
S2296,2023-03-26 18:00:00,2023-03-27 10:00:00,50,0.28,0.844,28.225,11.0
S2297,2023-03-26 14:00:00,2023-03-27 08:00:00,60,0.232,0.556,19.447,7.4
S2298,2023-03-26 12:00:00,2023-03-27 09:00:00,60,0.542,0.842,17.997,3.7
S2299,2023-03-26 17:00:00,2023-03-27 09:00:00,75,0.343,0.584,18.071,11.0
S2300,2023-03-26 14:00:00,2023-03-27 09:00:00,82,0.182,0.66,39.235,7.4
S2301,2023-03-26 16:00:00,2023-03-27 07:00:00,82,0.34,0.604,21.611,3.7
S2302,2023-03-26 19:00:00,2023-03-27 07:00:00,82,0.475,0.69,17.619,11.0
S2303,2023-03-26 16:00:00,2023-03-27 08:00:00,40,0.265,0.666,16.054,3.7
S2304,2023-03-26 15:00:00,2023-03-27 10:00:00,50,0.179,0.891,35.589,3.7
S2305,2023-03-26 12:00:00,2023-03-27 08:00:00,40,0.544,0.902,14.321,11.0
S2306,2023-03-27 16:00:00,2023-03-28 09:00:00,60,0.504,0.812,18.503,7.4
S2307,2023-03-27 20:00:00,2023-03-28 06:00:00,82,0.517,0.834,25.969,7.4
S2308,2023-03-27 18:00:00,2023-03-28 07:00:00,75,0.358,0.73,27.892,11.0
S2309,2023-03-27 17:00:00,2023-03-28 07:00:00,50,0.56,0.847,14.387,7.4
S2310,2023-03-27 20:00:00,2023-03-28 08:00:00,50,0.351,0.777,21.317,3.7
S2311,2023-03-27 23:00:00,2023-03-28 07:00:00,75,0.38,0.741,27.081,11.0
S2312,2023-03-27 17:00:00,2023-03-28 06:00:00,50,0.583,0.79,10.343,3.7
S2313,2023-03-27 18:00:00,2023-03-28 06:00:00,82,0.224,0.582,29.34,7.4
S2314,2023-03-27 19:00:00,2023-03-28 07:00:00,75,0.63,0.864,17.523,7.4
S2315,2023-03-27 19:00:00,2023-03-28 08:00:00,60,0.154,0.727,34.395,7.4
S2316,2023-03-27 12:00:00,2023-03-28 04:00:00,40,0.193,0.681,19.524,11.0
S2317,2023-03-27 17:00:00,2023-03-28 06:00:00,40,0.372,0.561,7.567,7.4
S2318,2023-03-27 16:00:00,2023-03-28 05:00:00,75,0.441,0.649,15.643,7.4
S2319,2023-03-27 17:00:00,2023-03-28 06:00:00,75,0.411,0.636,16.856,11.0
